"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Positive",0.376,0.27815136,0.34621012,0.37563854,26110930,"LCI",1607627664222740482,"La douceur de cette fin décembre va-t-elle durer ? Les prévisions de Louis Bodin https://t.co/OzlPHDzWoa https://t.co/X6vbSiC7Y4","2022-12-27 07:41:18",11,3,1,7,0
"Neutral",0.814,0.04815378,0.8143418,0.13750447,26110930,"LCI",1607626126460964865,"#Météo : quel temps fait-il ce mardi 27 décembre ? Découvrez les prévisions https://t.co/3MiqRyFMX7 https://t.co/rLvVgwiiD2","2022-12-27 07:35:11",16,1,2,13,0
"Negative",0.428,0.42805827,0.34342104,0.22852074,26110930,"LCI",1607625573748150272,"EN DIRECT - Guerre en #Ukraine : #Kiev affirme avoir déjoué plus de 4500 cyberattaques russes en 2022 https://t.co/rkG4gTGTl2 https://t.co/t4wfTd5l1Z","2022-12-27 07:32:59",39,3,9,27,0
"Negative",0.784,0.7836705,0.15042743,0.06590208,26110930,"LCI",1607625051217563649,"Manque de neige dans les Alpes : comment les stations s'adaptent https://t.co/EqWinomLpm https://t.co/tCPOzKScEj","2022-12-27 07:30:55",21,3,4,14,0
"Neutral",0.75,0.06499028,0.74978036,0.18522936,26110930,"LCI",1607617471401410560,"📌 CE MATIN
 
👉 Ian Brossat (@IanBrossat), porte-parole du PCF (@PCF), adjoint à la mairie de Paris en charge du Logement, est l'invité de Damien Fleurot (@DamienFleurot) à partir de 8h30.

📺 Dans #LesMatinsLCI https://t.co/hsIEBw9jrr","2022-12-27 07:00:47",5,1,1,3,0
"Positive",0.637,0.09934517,0.26354808,0.6371067,26110930,"LCI",1607615373544771584,"🌡️ Votre #météo dans #LesMatinsLCI
  
🌥 La fraîcheur fait son retour temporairement en France, avec un ciel souvent nuageux.

⬇️ Les prévisions avec @AngeMeteo sur @LCI #La26

https://t.co/JYc5niJNAF","2022-12-27 06:52:27",25,5,3,17,0
"Negative",0.842,0.8416092,0.11342094,0.044969827,26110930,"LCI",1607496626423095299,"Entre Noël et le jour de l'An, attention aux cambriolages https://t.co/yybz5qPuWk https://t.co/VAPcz0jmZf","2022-12-26 23:00:36",30,8,6,16,0
"Neutral",0.694,0.20523535,0.694238,0.100526676,26110930,"LCI",1607489286953213953,"Comment trouver un médecin pendant la grève ? https://t.co/NBwfY1hTBj https://t.co/7P6w0cRaqQ","2022-12-26 22:31:26",64,4,41,14,5
"Negative",0.886,0.8864224,0.092979826,0.020597747,26110930,"LCI",1607484207542030342,"🔴 Roubaix : un homme blessé à l'arme blanche dans son salon de coiffure https://t.co/BnqHj4pjct https://t.co/GgLzOb5fpx","2022-12-26 22:11:15",43,10,10,23,0
"Positive",0.923,0.016569708,0.060806226,0.9226241,26110930,"LCI",1607481789328539653,"Météo : Noël a été particulièrement doux https://t.co/Fj4Hkp8pkg https://t.co/qN8NsUw8D4","2022-12-26 22:01:38",23,2,9,12,0
"Neutral",0.503,0.044572752,0.50344115,0.4519861,26110930,"LCI",1607474017711054850,"#Carburants : les prix se stabilisent avant la fin des remises https://t.co/zknzhZsXfE https://t.co/BPtEsymn7k","2022-12-26 21:30:45",16,1,2,13,0
"Negative",0.758,0.75761294,0.15762697,0.0847601,26110930,"LCI",1607458954736549889,"Iran : la famille du célèbre footballeur Ali Daei interdite de quitter le pays https://t.co/FNdjrFdmbk https://t.co/FKtZ00QKey","2022-12-26 20:30:54",44,15,1,27,1
"Positive",0.742,0.030160606,0.22775653,0.7420829,26110930,"LCI",1607455420959817729,"12.000 euros envoyés par courrier : un mystérieux donateur distribue de l'argent liquide à des communes du Nord https://t.co/BskUVh3W3G https://t.co/NkVrl5Ldyh","2022-12-26 20:16:52",30,5,0,25,0
"Neutral",0.694,0.09193734,0.69355124,0.21451144,26110930,"LCI",1607451744245538820,"VIDÉO - Repas de fêtes : truite ou saumon ? On a comparé les deux https://t.co/NcoGGT9Npb https://t.co/qQ5VWmtiio","2022-12-26 20:02:15",22,2,4,16,0
"Negative",0.792,0.7920996,0.18838085,0.019519564,26110930,"LCI",1607447689444167683,"La Poste : le timbre rouge disparait le 1er janvier https://t.co/abBRvCg5AX https://t.co/O5XcQrqmMR","2022-12-26 19:46:08",50,9,10,28,3
"Neutral",0.726,0.11558797,0.72561914,0.15879285,26110930,"LCI",1607444018366922755,"Box-office : la vague ""Avatar"" va-t-elle renverser ""Top Gun : Maverick"" sur le fil ? https://t.co/eNF4t387kN https://t.co/jjchN4CiR3","2022-12-26 19:31:33",52,4,8,39,1
"Negative",0.883,0.8829098,0.09093516,0.026155123,26110930,"LCI",1607440097481265162,"Tempête polaire aux États-Unis : des iguanes et chauves-souris retrouvés gelés https://t.co/nvrnUCowJl https://t.co/YeItlqJdH7","2022-12-26 19:15:58",19,3,1,15,0
"Neutral",0.584,0.12454414,0.5835469,0.29190892,26110930,"LCI",1607436240944521220,"Solstice d'hiver : connaissez-vous la tradition des flammes ? https://t.co/Bsot8bsFla https://t.co/M3PXp7oTdf","2022-12-26 19:00:39",8,1,1,6,0
"Negative",0.899,0.8989197,0.08311327,0.01796706,26110930,"LCI",1607433222119460864,"🔴 Kurdes tués à Paris : le suspect mis en examen et placé en détention provisoire https://t.co/SKNhfJSkm9 https://t.co/LorJThdp2c","2022-12-26 18:48:39",58,8,25,24,1
"Negative",0.529,0.5291089,0.42870724,0.042183932,26110930,"LCI",1607432725148979200,"Le vortex polaire, un phénomène sans aucun lien avec le changement climatique ? https://t.co/E9NufHErgT https://t.co/VRRvuCMHex","2022-12-26 18:46:40",25,5,5,13,2
"Neutral",0.618,0.10013557,0.6182746,0.28158984,26110930,"LCI",1607428835112374272,"""La photo a de l'avenir"" : Damien Leroy, bientôt retraité, recherche son successeur dans le Gers https://t.co/Hc47Dpg0ym https://t.co/ioMPjOzeRA","2022-12-26 18:31:13",15,2,1,12,0
"Negative",0.943,0.9427402,0.041020397,0.01623943,26110930,"LCI",1607421336980279296,"Kurdes tués à Paris : Ankara convoque l'ambassadeur français pour ""propagande anti-Turquie"" https://t.co/rM4bdQoZ9h https://t.co/OwUqAJs1U5","2022-12-26 18:01:25",24,6,8,10,0
"Negative",0.941,0.9414641,0.042633027,0.015902784,26110930,"LCI",1607417539423780870,"Afrique du Sud : les manchots des plages menacés d'extinction https://t.co/u2haZof7OT https://t.co/Oamh6XYp6o","2022-12-26 17:46:20",27,5,4,18,0
"Neutral",0.741,0.06628209,0.7409282,0.19278973,26110930,"LCI",1607413659541671936,"📌DEMAIN
 
👉 Ian Brossat (@IanBrossat), porte-parole du PCF (@PCF), adjoint à la mairie de Paris en charge du Logement, sera l'invité de Damien Fleurot (@DamienFleurot) à partir de 8h30.

📺 Dans #LesMatinsLCI https://t.co/hta7RMu2ZJ","2022-12-26 17:30:55",48,10,16,21,1
"Positive",0.481,0.055986386,0.4632862,0.48072737,26110930,"LCI",1607412121184210947,"Covid-19 : la Chine va lever les quarantaines à l’arrivée dès le 8 janvier https://t.co/mox6rw4fyO https://t.co/vpZQvoh27D","2022-12-26 17:24:48",35,5,6,23,1
"Positive",0.779,0.027406592,0.19309771,0.7794957,26110930,"LCI",1607410161261346816,"""On se remet en forme pour le 31"" : calme et quiétude entre deux réveillons https://t.co/9lNNgRDS43 https://t.co/Fg13fSqmJI","2022-12-26 17:17:01",11,3,1,7,0
"Neutral",0.497,0.24498479,0.49669468,0.25832054,26110930,"LCI",1607402388943679488,"Crozon, Renote et Tudy : les secrets de ces presqu'îles bretonnes https://t.co/fMtPaYDt6v https://t.co/eGlt07UKu7","2022-12-26 16:46:08",26,3,4,19,0
"Negative",0.801,0.80059624,0.12485377,0.07454994,26110930,"LCI",1607398878986338308,"Normandie : de grands enfants fous de jeux de construction https://t.co/hfJAJVPCMs https://t.co/VcXPPDmYTy","2022-12-26 16:32:11",8,1,1,6,0
"Negative",0.895,0.89501876,0.08714814,0.017833145,26110930,"LCI",1607396700594868230,"Manque de neige : les stations de ski en difficulté https://t.co/qWKxWjEZ1R https://t.co/DvHCf8Rwu7","2022-12-26 16:23:32",47,7,15,24,1
"Negative",0.839,0.8388645,0.12691931,0.034216188,26110930,"LCI",1607395111461130242,"""Le Serpent"" : Charles Sobhraj veut porter plainte contre la série Netflix avec Tahar Rahim https://t.co/eMACorjWc3 https://t.co/HeasT09cBn","2022-12-26 16:17:13",50,8,15,22,5
"Negative",0.807,0.8074822,0.16204304,0.03047474,26110930,"LCI",1607392746817392640,"""Ici tout commence"" : l’un des acteurs principaux quitte la série pour faire ""une petite pause"" https://t.co/nUYfxvOXCg https://t.co/1YEP8sRBEN","2022-12-26 16:07:49",18,1,2,15,0
"Positive",0.711,0.037725125,0.25132206,0.7109528,26110930,"LCI",1607389686971908096,"Voyages : ces collectivités qui démarchent des influenceurs pour attirer les touristes https://t.co/2IHIJhd40g https://t.co/XhIoSfIBKD","2022-12-26 15:55:39",9,1,2,6,0
"Negative",0.919,0.919174,0.06674357,0.014082465,26110930,"LCI",1607387334097485824,"Tempête aux Etats-Unis : les conséquences de ""la bombe cyclonique"" https://t.co/UqHXK3DDI0 https://t.co/zeKZ1WhFVp","2022-12-26 15:46:18",29,4,3,22,0
"Negative",0.776,0.7758832,0.15444292,0.06967386,26110930,"LCI",1607385126752731141,"La Corée du Sud abat des drones nord-coréens après une incursion sans précédent depuis cinq ans https://t.co/IQ9fSQxPoT https://t.co/xNPwtdVhrM","2022-12-26 15:37:32",52,15,1,36,0
"Negative",0.783,0.7830471,0.16879638,0.048156496,26110930,"LCI",1607383772806127616,"Paris : un commerce tagué deux fois avec des croix gammées dans le 17e, une enquête en cours https://t.co/dXNOueRef4 https://t.co/1AZZFvyMjg","2022-12-26 15:32:09",21,7,3,11,0
"Negative",0.951,0.9509028,0.0308667,0.018230416,26110930,"LCI",1607381686555131905,"VIDÉO - ""J'ai peur que le toit me tombe sur la tête"" : dans l'Orne, les habitants d'une résidence vivent l'enfer des malfaçons https://t.co/suX9StICdL https://t.co/gYNpf7Z3UH","2022-12-26 15:23:52",50,14,6,30,0
"Negative",0.918,0.9178576,0.04088326,0.041259162,26110930,"LCI",1607379927027929091,"""De très mauvais goût"" : les syndicats vent debout contre une nouvelle disposition de la réforme de l'assurance chômage https://t.co/UQuIFTIL4w https://t.co/Y970M2rmKl","2022-12-26 15:16:52",31,4,6,21,0
"Negative",0.529,0.52908295,0.35904726,0.11186978,26110930,"LCI",1607376321830699009,"Procès de l'attentat de Nice : les deux principaux condamnés ont fait appel https://t.co/fi5k1BJVNw https://t.co/QRgDv52tMD","2022-12-26 15:02:33",19,6,1,12,0
"Negative",0.627,0.62745607,0.19880486,0.17373909,26110930,"LCI",1607374071875903488,"VIDÉO - Fusillade à Paris : marche blanche de la communauté kurde en hommage aux victimes https://t.co/MTZLVf4OCL https://t.co/nuXa6kHJkT","2022-12-26 14:53:36",15,2,3,9,1
"Positive",0.673,0.092744105,0.23387304,0.6733829,26110930,"LCI",1607368315885715456,"VIDÉO - ""Je ne pense plus comme avant"" : les rares confidences du rappeur Damso https://t.co/8G9ElaFpSO https://t.co/UyijfZfnOi","2022-12-26 14:30:44",7,2,0,5,0
"Neutral",0.82,0.026903097,0.8196578,0.15343912,26110930,"LCI",1607362162497822720,"Quel est le loyer moyen de votre commune ? Le ministère du Logement publie sa carte interactive https://t.co/tCcSBht2Sf https://t.co/SxnFppyWQ6","2022-12-26 14:06:17",9,1,0,8,0
"Positive",0.5,0.2577748,0.24261302,0.49961215,26110930,"LCI",1607359114740375553,"REPORTAGE - Siwa : cette oasis égyptienne hors norme, où l'eau et le sel coulent à flot https://t.co/89RvIWhk7I https://t.co/mFfs345TW6","2022-12-26 13:54:10",19,2,1,16,0
"Positive",0.711,0.037725125,0.25132206,0.7109528,26110930,"LCI",1607356842312695808,"Voyages : ces collectivités qui démarchent des influenceurs pour attirer les touristes https://t.co/mHNfYZ55tk https://t.co/qSbzAjx1ci","2022-12-26 13:45:09",5,2,0,3,0
"Negative",0.577,0.5765862,0.20791584,0.21549793,26110930,"LCI",1607353207759446017,"#Mondial2022 : en #Argentine, plus de 600.000 signatures pour que la #France ""arrête de pleurer"" https://t.co/iMCGe3t4AE https://t.co/3KCK90j68A","2022-12-26 13:30:42",51,10,10,29,2
"Positive",0.54,0.21038783,0.24990018,0.539712,26110930,"LCI",1607349410731622401,"Charles III ému, Louis taquin à la messe… Premier Noël sans la reine chez les Windsor https://t.co/6vYEvbKcES https://t.co/rS5sM9g22N","2022-12-26 13:15:37",32,4,4,24,0
"Negative",0.6,0.60000944,0.22657116,0.1734194,26110930,"LCI",1607349092585279489,"➡🔴3 jours après l'attaque qui a fait 3 morts vendredi, une marche blanche est organisée par la communauté #kurde de #Paris ce lundi dans le Xe arrondissement.

📺On fait le point sur #La26 et https://t.co/ZKaSRhnjza&gt; https://t.co/v3GZ0kcRT9 https://t.co/M4wIGxloDJ","2022-12-26 13:14:21",45,6,11,27,1
"Negative",0.807,0.80722064,0.10132992,0.09144937,26110930,"LCI",1607347947393482752,"Dominique Besnehard victime d'un malaise cardiaque après l’élection de Miss France, Francis Huster lui a ""sauvé la vie"" https://t.co/gUGjqgOYps https://t.co/01BkHGJpGM","2022-12-26 13:09:48",26,4,4,18,0
"Negative",0.882,0.8816073,0.09116448,0.027228232,26110930,"LCI",1607346332133457920,"17 morts au Japon ces 10 derniers jours suite à d'importantes chutes de neige https://t.co/nSWtqn4UAE https://t.co/Au6QQ0w6MR","2022-12-26 13:03:23",25,5,2,18,0
"Negative",0.839,0.83903617,0.1077169,0.05324697,26110930,"LCI",1607344411381301253,"L'#Ukraine va demander l'exclusion de la #Russie du Conseil de sécurité de l'#ONU https://t.co/iMScOeI0e1 https://t.co/uSHVnv73sB","2022-12-26 12:55:45",497,55,125,305,12
"Negative",0.918,0.917697,0.063661106,0.018641906,26110930,"LCI",1607340672708739074,"🔴 Star discrète de l'édition, la romancière Françoise Bourdin est morte à l'âge de 70 ans https://t.co/bPYk7fuYoH https://t.co/DOwXSDA22c","2022-12-26 12:40:53",22,5,5,12,0
"Negative",0.746,0.7455097,0.19981152,0.054678716,26110930,"LCI",1607338243455852544,"One-man-show : Patrick #Timsit fait ses adieux à la scène https://t.co/YwAkcOM8jd https://t.co/HvcNx8f4qA","2022-12-26 12:31:14",62,2,31,28,1
"Neutral",0.7,0.058334224,0.70048684,0.24117887,26110930,"LCI",1607336064095600643,"Comment fonctionnent les cartes bleues qui vous rapportent de l’argent ? https://t.co/OIHnmdkXj6 https://t.co/uWr6PqJlFt","2022-12-26 12:22:35",12,0,3,9,0
"Neutral",0.437,0.14951581,0.43678597,0.4136982,26110930,"LCI",1607334446310506496,"VIDÉO - ""Tu me reconnais, au moins ?"" : après 10 mois de guerre, un soldat ukrainien retrouve sa famille pour Noël https://t.co/OswII4nnNb https://t.co/2aNEhKpWwh","2022-12-26 12:16:09",175,12,36,125,2
"Negative",0.844,0.84359074,0.089827344,0.066581905,26110930,"LCI",1607332281475076096,"Un millier de militants #LFI et de la #Nupes réclament l'exclusion d'Adrien #Quatennens https://t.co/3GSa6cMgJX https://t.co/LmMbixZSiS","2022-12-26 12:07:33",341,50,60,227,4
"Negative",0.842,0.84176195,0.11610449,0.042133622,26110930,"LCI",1607327233227505664,"""À la table de Noël... des chaises vides"" : le discours de #Zelensky lors de ses vœux à sa nation https://t.co/GkjxUPbXLo https://t.co/SoEpOE37xb","2022-12-26 11:47:29",104,7,49,47,1
"Negative",0.509,0.5090729,0.2639892,0.2269379,26110930,"LCI",1607323120045621248,"VIDÉO - #Mondial2022 : la folie des tatouages à l'effigie de #Messi en #Argentine https://t.co/WXve3aFlJm https://t.co/9NQkb8R2NH","2022-12-26 11:31:09",42,3,20,19,0
"Negative",0.86,0.8598369,0.10692449,0.03323863,26110930,"LCI",1607310332317294592,"Infraction au volant : un contrat de location de voiture prouve votre culpabilité https://t.co/IL3x20unTw https://t.co/DrRQnb84aR","2022-12-26 10:40:20",14,0,2,12,0
"Neutral",0.708,0.029926296,0.70820856,0.2618651,26110930,"LCI",1607308168622706689,"VIDÉO - #MissFrance2023 : ""Sept à Huit"" a suivi les premiers pas d'Indira Ampiot https://t.co/HZ1CgGiUti https://t.co/hAncddbpHa","2022-12-26 10:31:44",8,0,1,7,0
"Negative",0.488,0.48838225,0.3775349,0.13408294,26110930,"LCI",1607306199988322304,"#Ukraine : ""Poutine change de stratégie de communication"", selon @PascalBoniface de l'@InstitutIRIS https://t.co/vLJBFFnDhj cc @DamienFleurot https://t.co/8g4eqF3uAi","2022-12-26 10:23:55",46,3,20,21,2
"Negative",0.706,0.7059006,0.252928,0.041171428,26110930,"LCI",1607293370929405952,"Attaque de drone en #Russie, l'appel du pape… Le point sur la situation en #Ukraine https://t.co/jVNm0clTUw https://t.co/z7tkh94EoA","2022-12-26 09:32:56",36,3,6,26,1
"Negative",0.928,0.92782956,0.04955002,0.022620507,26110930,"LCI",1607292853666910209,"La folie des enfants mannequins stars en #Chine https://t.co/ymk3FBVjtb https://t.co/92Pc64uTIT","2022-12-26 09:30:53",13,2,3,7,1
"Negative",0.486,0.48629075,0.2880288,0.22568043,26110930,"LCI",1607288687410167808,"➡Sur les mobilisations en #Iran

🗣️@PascalBoniface de l'@InstitutIRIS 
""Il y a comme en #Ukraine, une résistance héroïque du peuple iranien (...) Il y a une lutte presqu'à mort entre la contestation et la répression""

📺Explications à @DamienFleurot I #LesMatinsLCI https://t.co/yd9OfMTDPY","2022-12-26 09:14:19",66,15,10,39,2
"Neutral",0.411,0.26872241,0.41055834,0.32071924,26110930,"LCI",1607286417205653504,"➡Sur la guerre en #Ukraine

🗣️@PascalBoniface de l'@InstitutIRIS 
""Pour l'instant, on ne voit pas d'issue diplomatique (...) #Poutine joue sur l'usure alors que #Zelensky pense que jour après jour, il pourra récupérer une partie du territoire""

📺Explications @DamienFleurot https://t.co/TJDSuORFqP","2022-12-26 09:05:18",76,12,21,39,4
"Negative",0.778,0.77761227,0.14748526,0.07490248,26110930,"LCI",1607284647041302528,"➡Sur l'#Ukraine qui prévoit d’appeler ce lundi à l’exclusion de la #Russie en tant que membre permanent du Conseil de sécurité de l’#ONU 

🗣️@PascalBoniface de l'@InstitutIRIS 

""Cette requête n'a aucune chance d'aboutir""

📺Explications à @DamienFleurot I #LesMatinsLCI https://t.co/ZQbLTeC5mR","2022-12-26 08:58:16",37,10,6,19,2
"Negative",0.691,0.69086444,0.20515282,0.10398272,26110930,"LCI",1607281835553210369,"➡Sur #Poutine qui affirme que  l’Occident chercherait à ""diviser la Russie historique""

➡@PascalBoniface
""Il y a un changement de stratégie de communication de Poutine par rapport à sa population parce que tout le monde voit que ça ne marche pas comme prévu""
📺@DamienFleurot https://t.co/tuPRnAdn5J","2022-12-26 08:47:06",58,11,13,34,0
"Negative",0.799,0.79856473,0.13694091,0.06449437,26110930,"LCI",1607277548848779268,"EN DIRECT - L'#Ukraine va demander l'exclusion de la #Russie du Conseil de sécurité de l'#ONU https://t.co/Wp6hKvbo4O https://t.co/YHjCI5okVu","2022-12-26 08:30:04",1224,144,330,716,34
"Neutral",0.769,0.02444737,0.7687819,0.2067708,26110930,"LCI",1607276073095516160,"Que vous réserve la #météo ce lundi 26 décembre ? Découvrez les prévisions du jour https://t.co/Ud14iHwNC0 https://t.co/6bOpgxYvrB","2022-12-26 08:24:12",11,1,2,8,0
"Negative",0.479,0.47865495,0.29600796,0.22533701,26110930,"LCI",1607262621840904195,"Les médecins libéraux de nouveaux appelés à la grève ce lundi pour une semaine au moins https://t.co/LP7enEECLC https://t.co/BmXOTF780g","2022-12-26 07:30:45",131,21,57,40,13
"Negative",0.726,0.7257929,0.2357858,0.038421307,26110930,"LCI",1607260259172630529,"Fusillade à Paris : le suspect présenté à un juge d'instruction ce lundi https://t.co/z6WjwfrF88 https://t.co/uweVGBURLv","2022-12-26 07:21:21",23,5,2,16,0
"Positive",0.869,0.031137466,0.10019911,0.86866343,26110930,"LCI",1607257758637727745,"🌡️ Votre #météo dans #LesMatinsLCI
  
🌧 Pour cette dernière semaine de l'année 2022 et cette journée de lundi, la douceur s’atténue légèrement mais reste présente, toujours avec quelques pluies.

⬇️ Les prévisions avec @AngeMeteo sur @LCI #La26

https://t.co/kKubp4jwMN","2022-12-26 07:11:25",22,5,0,17,0
"Negative",0.887,0.88701797,0.08508764,0.02789441,26110930,"LCI",1607247768954830849,"Attaque meurtrière à #Paris : ce que révèle l'itinéraire du suspect, William M https://t.co/BoFacJFfgP https://t.co/i1EVU5c4Tu","2022-12-26 06:31:43",27,2,4,21,0
